Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login
56,USA,Basic,717.29,Romance,12/22/2024
63,Japan,Premium,788.64,Drama,9/24/2024
44,France,Premium,374.46,Documentary,8/12/2024
18,USA,Standard,513.59,Comedy,2/3/2025
46,UK,Standard,427.91,Sci-Fi,7/20/2024
54,Brazil,Premium,543.83,Romance,8/12/2024
46,USA,Premium,903.77,Action,1/5/2025
47,Mexico,Premium,528.66,Sci-Fi,8/19/2024
25,Australia,Premium,595.33,Romance,3/7/2025
55,USA,Basic,365.14,Romance,8/24/2024
63,Australia,Premium,605.92,Romance,6/5/2024
79,UK,Standard,122.93,Romance,6/3/2024
50,Canada,Basic,549.17,Sci-Fi,10/10/2024
29,France,Basic,867.04,Romance,2/22/2025
25,India,Premium,862.33,Horror,11/23/2024
50,Mexico,Standard,304.99,Drama,4/21/2024
18,Mexico,Basic,94.47,Horror,1/30/2025
77,UK,Basic,235.01,Comedy,11/3/2024
75,India,Standard,75.51,Action,9/27/2024
45,Germany,Basic,887.28,Comedy,8/19/2024
68,UK,Standard,829.72,Action,9/6/2024
29,Mexico,Basic,255.84,Horror,2/22/2025
55,France,Basic,918.27,Horror,7/26/2024
32,UK,Basic,903.65,Comedy,9/27/2024
77,USA,Premium,593.95,Sci-Fi,5/29/2024
58,India,Basic,663.32,Romance,4/29/2024
51,India,Basic,597.37,Drama,6/25/2024
29,UK,Standard,468.93,Sci-Fi,8/8/2024
32,Mexico,Premium,314.58,Sci-Fi,4/26/2024
79,France,Standard,656.7,Documentary,7/23/2024
19,USA,Premium,174.43,Horror,7/23/2024
60,Australia,Premium,296.22,Horror,12/15/2024
30,Brazil,Premium,214.02,Horror,12/11/2024
36,Japan,Basic,285.24,Horror,10/31/2024
30,India,Standard,723.48,Action,9/3/2024
35,USA,Basic,461.59,Documentary,7/31/2024
69,Brazil,Premium,315.9,Horror,12/18/2024
68,UK,Premium,397.34,Drama,11/20/2024
17,Canada,Standard,77.51,Drama,1/23/2025
56,France,Standard,762.88,Sci-Fi,4/30/2024
39,Australia,Basic,315.85,Comedy,8/10/2024
51,Brazil,Premium,622.42,Action,4/30/2024
79,Japan,Premium,382.59,Documentary,10/27/2024
74,UK,Basic,416.29,Horror,8/30/2024
72,Brazil,Premium,829.3,Comedy,9/13/2024
48,Germany,Premium,908.67,Documentary,11/3/2024
54,Canada,Basic,260.05,Action,11/20/2024
16,Brazil,Basic,804.36,Drama,3/12/2024
25,Mexico,Standard,806.82,Drama,2/4/2025
14,Mexico,Basic,401.41,Romance,5/23/2024
49,UK,Basic,954.51,Drama,2/2/2025
17,Japan,Basic,574.06,Documentary,3/17/2024
64,Brazil,Basic,781.51,Comedy,6/12/2024
57,Germany,Basic,686.46,Comedy,8/12/2024
57,UK,Premium,358.04,Sci-Fi,8/11/2024
68,France,Premium,797.56,Drama,4/30/2024
17,India,Premium,245.59,Horror,5/20/2024
19,India,Standard,64.88,Action,12/25/2024
45,Germany,Standard,657.72,Sci-Fi,4/14/2024
37,Japan,Standard,504.13,Action,10/7/2024
48,UK,Basic,394.42,Comedy,1/11/2025
66,Japan,Premium,726.8,Drama,4/3/2024
57,India,Standard,318.19,Horror,11/3/2024
32,France,Standard,424.17,Drama,11/25/2024
26,Australia,Premium,551.21,Documentary,1/3/2025
36,Brazil,Basic,39.7,Comedy,5/31/2024
58,France,Premium,879.38,Romance,4/14/2024
79,USA,Standard,759.71,Sci-Fi,4/3/2024
21,France,Standard,439.42,Comedy,7/8/2024
59,France,Basic,871.15,Action,8/15/2024
70,Japan,Premium,996.07,Comedy,10/10/2024
43,Germany,Premium,412.14,Horror,1/17/2025
62,UK,Basic,966,Sci-Fi,9/19/2024
56,India,Standard,533.56,Drama,12/10/2024
74,India,Standard,834.12,Comedy,4/8/2024
37,Canada,Premium,953.55,Drama,6/17/2024
68,Canada,Basic,310.09,Action,8/18/2024
63,Brazil,Premium,614.78,Action,5/4/2024
29,Japan,Premium,962.34,Action,11/4/2024
34,France,Standard,279.82,Drama,10/8/2024
60,Australia,Basic,506.55,Action,12/11/2024
38,Canada,Standard,633.36,Drama,11/17/2024
79,UK,Basic,953.55,Comedy,3/22/2024
37,Australia,Basic,307.94,Drama,2/19/2025
31,Australia,Standard,585.91,Romance,3/19/2024
36,Japan,Basic,975.68,Horror,11/18/2024
71,India,Standard,817.09,Documentary,12/4/2024
80,Canada,Standard,15.38,Horror,11/1/2024
40,India,Premium,456.66,Drama,9/12/2024
29,Brazil,Basic,816.06,Documentary,5/4/2024
22,Germany,Standard,883.6,Comedy,6/26/2024
21,UK,Premium,708,Comedy,5/15/2024
32,France,Premium,835.42,Horror,2/6/2025
80,Japan,Standard,633.03,Comedy,12/7/2024
26,Brazil,Basic,794.21,Action,5/12/2024
49,Mexico,Premium,93.82,Action,12/17/2024
52,Canada,Standard,129.5,Sci-Fi,5/19/2024
25,Canada,Basic,329.54,Action,5/18/2024
53,Brazil,Premium,534.68,Action,3/22/2024
15,Germany,Premium,136.76,Comedy,4/29/2024
68,Australia,Basic,999.12,Comedy,12/27/2024
30,Canada,Standard,858.82,Sci-Fi,5/23/2024
25,India,Standard,930.44,Romance,3/15/2024
14,Brazil,Premium,263.28,Sci-Fi,5/1/2024
62,Canada,Standard,241.62,Romance,4/19/2024
65,Germany,Premium,934.4,Romance,6/21/2024
55,UK,Premium,565.68,Documentary,10/13/2024
39,Australia,Premium,612,Comedy,4/27/2024
46,Japan,Standard,129.56,Sci-Fi,10/25/2024
56,France,Standard,390.57,Documentary,11/2/2024
41,Brazil,Standard,938.61,Drama,4/5/2024
44,Mexico,Premium,382.04,Horror,5/2/2024
34,Mexico,Premium,337.58,Drama,6/4/2024
38,USA,Standard,642.75,Drama,6/15/2024
57,France,Standard,345.14,Comedy,1/9/2025
61,USA,Basic,479.56,Romance,6/5/2024
66,Australia,Premium,240.2,Comedy,10/11/2024
57,Japan,Premium,893.03,Romance,7/23/2024
39,France,Standard,399.49,Comedy,10/10/2024
37,USA,Basic,562.33,Action,8/24/2024
62,Brazil,Basic,409.01,Drama,5/13/2024
48,France,Standard,237.36,Comedy,1/18/2025
35,Germany,Premium,734.62,Romance,12/8/2024
46,Canada,Basic,189.82,Comedy,3/8/2025
49,Australia,Basic,612.3,Horror,2/22/2025
16,USA,Standard,697.33,Drama,12/26/2024
67,USA,Premium,826.97,Action,6/19/2024
27,France,Standard,375.09,Drama,9/14/2024
68,France,Basic,862.19,Sci-Fi,12/22/2024
50,UK,Premium,533.19,Sci-Fi,9/30/2024
13,UK,Premium,511.59,Comedy,7/16/2024
63,Australia,Standard,42.39,Comedy,2/28/2025
19,India,Premium,970.34,Drama,2/21/2025
67,UK,Basic,936.47,Documentary,10/20/2024
14,Mexico,Basic,725.73,Action,11/26/2024
41,India,Basic,878.78,Romance,8/30/2024
48,Canada,Premium,921.75,Documentary,7/17/2024
27,Canada,Premium,918.75,Horror,2/2/2025
76,Brazil,Basic,438.98,Drama,1/7/2025
78,Germany,Basic,651.46,Action,6/3/2024
57,Mexico,Premium,84.85,Documentary,11/6/2024
47,Australia,Standard,478.35,Documentary,3/15/2024
77,Germany,Basic,365.74,Documentary,9/18/2024
40,Japan,Premium,818.5,Romance,1/14/2025
53,UK,Standard,891.09,Horror,12/10/2024
57,Mexico,Standard,733.65,Drama,12/19/2024
25,India,Premium,348.1,Action,9/21/2024
57,India,Standard,45.65,Sci-Fi,2/13/2025
35,France,Basic,74.56,Action,7/2/2024
45,Japan,Standard,214.43,Drama,2/18/2025
64,Japan,Basic,108.82,Drama,9/2/2024
61,UK,Premium,804,Horror,1/16/2025
17,India,Basic,588.17,Horror,7/29/2024
50,Mexico,Standard,115.44,Documentary,7/26/2024
22,Japan,Standard,716.87,Documentary,7/24/2024
26,USA,Premium,470.15,Horror,3/15/2024
58,Mexico,Premium,510.44,Horror,6/22/2024
31,UK,Standard,885.78,Action,2/15/2025
37,USA,Premium,608.54,Sci-Fi,4/25/2024
45,Australia,Basic,611.01,Documentary,3/19/2024
77,Canada,Basic,69.4,Drama,1/24/2025
39,Germany,Premium,347.8,Romance,9/9/2024
45,Germany,Basic,759.92,Documentary,7/15/2024
52,Japan,Basic,389.22,Drama,11/29/2024
26,France,Premium,851.8,Comedy,4/17/2024
47,India,Standard,134.48,Documentary,2/15/2025
28,France,Standard,772.96,Documentary,8/6/2024
47,Canada,Premium,499.85,Drama,7/13/2024
62,UK,Premium,917.33,Horror,7/4/2024
70,Mexico,Standard,893.26,Romance,8/29/2024
19,Australia,Premium,721.9,Horror,12/10/2024
41,Japan,Standard,261.64,Horror,1/21/2025
41,Japan,Standard,884.27,Comedy,3/30/2024
36,Brazil,Premium,559,Comedy,4/15/2024
29,Mexico,Premium,941.13,Romance,1/27/2025
53,Australia,Basic,146.74,Action,1/12/2025
59,Canada,Basic,332.35,Horror,10/7/2024
18,France,Standard,242.72,Drama,5/13/2024
49,Mexico,Basic,915.87,Action,6/14/2024
44,India,Premium,233.62,Action,7/21/2024
30,France,Basic,573.65,Sci-Fi,7/29/2024
20,Canada,Premium,394.01,Documentary,1/23/2025
78,India,Basic,0.75,Romance,2/2/2025
59,France,Premium,254.23,Horror,10/10/2024
78,Australia,Standard,278.19,Action,3/21/2024
66,Germany,Standard,956.25,Documentary,3/5/2025
13,Japan,Standard,942.87,Documentary,9/28/2024
71,Japan,Premium,568.86,Drama,7/10/2024
72,Japan,Premium,110.73,Horror,12/3/2024
31,India,Standard,619.52,Horror,12/14/2024
26,Mexico,Standard,340.43,Romance,3/3/2025
62,France,Standard,135.9,Drama,4/9/2024
40,Brazil,Basic,657.16,Documentary,9/24/2024
26,India,Basic,101.75,Action,12/15/2024
22,Germany,Standard,724.15,Sci-Fi,9/26/2024
35,Mexico,Basic,502.01,Action,8/10/2024
47,UK,Premium,322.52,Romance,6/5/2024
34,Germany,Standard,704.3,Sci-Fi,7/10/2024
21,UK,Standard,366.88,Documentary,4/20/2024
21,India,Standard,668.06,Horror,2/27/2025
30,UK,Basic,870.35,Action,6/23/2024
62,USA,Basic,510.81,Horror,10/28/2024
44,Canada,Basic,934.86,Romance,8/12/2024
22,USA,Basic,659.04,Romance,4/27/2024
62,France,Standard,599.87,Documentary,7/13/2024
31,Australia,Premium,927.37,Action,1/1/2025
20,USA,Premium,905.29,Action,2/21/2025
63,UK,Premium,726.96,Drama,2/28/2025
35,UK,Premium,786.94,Romance,1/17/2025
34,UK,Standard,54.88,Drama,7/11/2024
21,Mexico,Standard,907.57,Horror,9/19/2024
60,Germany,Standard,480.43,Comedy,5/18/2024
55,Brazil,Premium,384.75,Horror,9/24/2024
46,Japan,Basic,734.98,Sci-Fi,11/28/2024
52,Brazil,Basic,218.73,Drama,10/2/2024
43,Japan,Standard,104.49,Sci-Fi,8/23/2024
48,Japan,Standard,585.36,Horror,11/7/2024
27,Japan,Premium,77.83,Sci-Fi,12/6/2024
24,India,Standard,0.36,Horror,11/6/2024
20,Canada,Standard,652.25,Romance,8/31/2024
44,Germany,Standard,77.43,Documentary,3/1/2025
19,Mexico,Basic,499.8,Documentary,2/5/2025
50,Australia,Standard,434.54,Drama,11/24/2024
21,Germany,Premium,342.93,Sci-Fi,8/25/2024
39,USA,Premium,398.1,Comedy,1/26/2025
14,Japan,Standard,81.13,Action,10/25/2024
28,USA,Premium,564.02,Comedy,12/10/2024
39,Japan,Premium,245.59,Sci-Fi,4/10/2024
52,UK,Basic,165.61,Sci-Fi,7/21/2024
57,Canada,Basic,905.98,Documentary,12/12/2024
77,Australia,Standard,923.09,Drama,10/31/2024
61,India,Basic,736.88,Sci-Fi,8/21/2024
43,Mexico,Standard,987.81,Sci-Fi,4/15/2024
40,Australia,Standard,311.83,Action,2/12/2025
74,USA,Premium,173.6,Drama,6/29/2024
59,Brazil,Premium,768.44,Sci-Fi,6/30/2024
63,Germany,Premium,78.05,Comedy,11/25/2024
69,Australia,Premium,383.57,Action,11/16/2024
41,USA,Premium,832.55,Horror,2/9/2025
29,Japan,Standard,445.19,Comedy,3/28/2024
36,Australia,Premium,456.38,Horror,1/18/2025
33,France,Basic,274.09,Drama,5/14/2024
67,UK,Basic,597.28,Horror,7/15/2024
27,Canada,Basic,829.49,Action,3/11/2024
79,Canada,Premium,260.87,Drama,6/10/2024
51,Australia,Premium,994.64,Horror,1/20/2025
19,USA,Standard,757.8,Comedy,7/23/2024
53,Germany,Standard,724.73,Action,7/2/2024
64,USA,Standard,407.7,Sci-Fi,10/29/2024
54,USA,Basic,345.25,Horror,3/27/2024
79,Canada,Standard,144.04,Horror,8/28/2024
56,UK,Premium,366.49,Romance,7/23/2024
17,France,Standard,792.56,Drama,9/25/2024
20,Mexico,Standard,968.19,Sci-Fi,11/12/2024
75,Brazil,Basic,522.03,Action,4/8/2024
22,Brazil,Basic,748.61,Comedy,4/25/2024
80,Canada,Premium,65.18,Romance,12/26/2024
31,Germany,Premium,683.11,Sci-Fi,4/9/2024
68,Brazil,Premium,373.42,Comedy,7/2/2024
49,Germany,Basic,958.45,Horror,11/29/2024
26,India,Premium,457.22,Horror,7/25/2024
68,India,Basic,914.29,Documentary,1/22/2025
13,Australia,Basic,576.79,Action,7/23/2024
25,UK,Standard,60.45,Sci-Fi,1/5/2025
78,France,Premium,732.11,Horror,12/7/2024
32,Japan,Premium,498.33,Comedy,5/8/2024
56,Brazil,Basic,827.67,Documentary,5/17/2024
18,Mexico,Basic,233.25,Drama,12/1/2024
51,Mexico,Basic,378.12,Sci-Fi,9/13/2024
59,Germany,Basic,547.61,Sci-Fi,8/26/2024
64,UK,Standard,699.58,Sci-Fi,8/31/2024
17,France,Premium,572.57,Sci-Fi,5/3/2024
58,USA,Basic,992.01,Action,10/18/2024
27,UK,Basic,965.64,Action,11/14/2024
43,USA,Premium,612.11,Sci-Fi,4/11/2024
19,USA,Premium,89.35,Action,12/15/2024
42,Brazil,Premium,740.64,Drama,2/12/2025
26,Germany,Basic,252.93,Horror,10/18/2024
67,Australia,Standard,42.39,Romance,7/9/2024
64,UK,Standard,632.99,Action,7/13/2024
42,Mexico,Basic,617.06,Sci-Fi,7/4/2024
52,Japan,Basic,662.79,Comedy,6/13/2024
63,Germany,Standard,323.31,Horror,5/1/2024
68,Canada,Premium,593.92,Drama,1/6/2025
58,USA,Basic,747.13,Sci-Fi,11/17/2024
57,Germany,Basic,334.95,Horror,8/18/2024
57,India,Basic,842.95,Drama,12/5/2024
47,Germany,Basic,628.33,Comedy,7/5/2024
73,USA,Premium,603.73,Drama,4/17/2024
22,Australia,Basic,592.47,Documentary,3/25/2024
32,Mexico,Standard,289.63,Sci-Fi,6/26/2024
14,France,Premium,292.7,Sci-Fi,2/8/2025
31,France,Standard,126.15,Romance,4/9/2024
25,Canada,Premium,503.74,Comedy,5/28/2024
74,Mexico,Basic,173.9,Horror,3/28/2024
23,Germany,Basic,715.48,Horror,2/8/2025
37,France,Premium,924.15,Romance,1/21/2025
53,Japan,Standard,158.01,Documentary,3/4/2025
46,Canada,Standard,796.7,Romance,10/28/2024
48,UK,Standard,899.85,Drama,5/19/2024
56,Mexico,Standard,516.23,Horror,10/21/2024
49,India,Basic,877.14,Drama,11/15/2024
65,Japan,Standard,124.08,Drama,9/5/2024
72,Brazil,Standard,389.77,Drama,3/18/2024
48,France,Standard,790.71,Comedy,9/2/2024
32,Canada,Basic,513.88,Documentary,3/23/2024
28,France,Standard,915.5,Drama,12/21/2024
42,USA,Premium,486.54,Sci-Fi,11/6/2024
25,Canada,Premium,537.26,Documentary,10/6/2024
38,India,Basic,62.69,Romance,11/20/2024
40,USA,Premium,639.93,Horror,9/15/2024
70,India,Premium,207.19,Action,8/19/2024
61,Mexico,Premium,816.69,Sci-Fi,11/7/2024
51,Brazil,Standard,828.68,Action,9/30/2024
48,Brazil,Premium,683.49,Horror,8/24/2024
63,Australia,Basic,721.8,Comedy,10/11/2024
66,USA,Premium,249.57,Romance,3/2/2025
76,Canada,Standard,677.97,Drama,3/29/2024
80,USA,Standard,317.11,Horror,6/13/2024
17,Brazil,Basic,278.48,Documentary,7/4/2024
32,Germany,Standard,922.36,Horror,10/15/2024
15,Mexico,Basic,645.24,Documentary,4/2/2024
59,Brazil,Standard,595.63,Documentary,10/5/2024
78,USA,Basic,187.18,Drama,5/22/2024
78,UK,Premium,287.46,Sci-Fi,3/8/2024
18,Canada,Standard,775.01,Comedy,4/12/2024
77,Japan,Basic,607.91,Horror,11/20/2024
31,France,Standard,791.48,Comedy,8/17/2024
73,Canada,Standard,625.15,Drama,2/26/2025
31,India,Premium,939.19,Horror,5/17/2024
18,Australia,Standard,709.2,Documentary,1/2/2025
71,Australia,Standard,75.92,Sci-Fi,2/16/2025
40,UK,Standard,995.62,Documentary,11/13/2024
24,France,Standard,239.06,Romance,1/30/2025
41,Mexico,Standard,614.11,Romance,10/13/2024
55,France,Premium,262.87,Action,7/23/2024
53,Mexico,Standard,185.12,Sci-Fi,11/12/2024
58,Mexico,Basic,943.91,Drama,6/3/2024
58,France,Basic,428.03,Action,9/16/2024
67,USA,Premium,246.53,Horror,11/15/2024
42,Australia,Standard,771.75,Romance,5/31/2024
19,UK,Standard,458.86,Documentary,3/24/2024
57,USA,Standard,772.55,Comedy,2/16/2025
28,UK,Standard,804.81,Horror,7/4/2024
42,India,Standard,929.44,Sci-Fi,1/31/2025
42,USA,Premium,433.69,Documentary,9/18/2024
33,USA,Basic,368.13,Sci-Fi,4/8/2024
35,Germany,Basic,504.33,Sci-Fi,1/17/2025
60,France,Premium,94.01,Comedy,7/12/2024
18,UK,Basic,742.73,Drama,7/2/2024
70,Germany,Basic,188.14,Horror,11/1/2024
77,USA,Premium,383.26,Documentary,11/28/2024
33,USA,Premium,837.34,Documentary,10/13/2024
56,Canada,Standard,982.33,Romance,10/17/2024
39,Mexico,Standard,292.48,Action,1/25/2025
19,Australia,Premium,903.53,Romance,9/17/2024
78,India,Standard,357.58,Drama,12/15/2024
16,Canada,Basic,788.76,Horror,11/17/2024
30,Canada,Standard,84.72,Sci-Fi,8/24/2024
52,Germany,Basic,475.78,Comedy,6/17/2024
66,Mexico,Basic,574.24,Action,5/11/2024
39,Germany,Premium,509.43,Sci-Fi,12/19/2024
31,Brazil,Standard,913.48,Action,4/2/2024
59,USA,Standard,797.48,Horror,7/26/2024
19,Japan,Basic,642.41,Sci-Fi,3/17/2024
27,Japan,Premium,646.49,Action,1/24/2025
74,Brazil,Basic,852.08,Documentary,5/22/2024
55,UK,Standard,912.02,Romance,9/22/2024
51,Brazil,Standard,830.55,Drama,3/28/2024
38,USA,Basic,436.09,Drama,3/17/2024
61,Canada,Basic,611.49,Romance,11/10/2024
71,Canada,Standard,508.33,Comedy,12/15/2024
25,Brazil,Premium,70.47,Documentary,10/4/2024
56,France,Premium,874.03,Romance,6/28/2024
14,India,Standard,101.69,Sci-Fi,10/29/2024
26,Brazil,Standard,933.65,Romance,3/12/2024
70,Brazil,Premium,697.02,Romance,1/9/2025
42,Japan,Premium,623.73,Drama,11/23/2024
18,Germany,Premium,304.74,Horror,5/9/2024
62,Mexico,Standard,789.34,Comedy,2/3/2025
31,Germany,Basic,757.46,Drama,12/15/2024
16,Germany,Basic,63.45,Documentary,1/4/2025
17,India,Basic,120.45,Comedy,9/1/2024
43,USA,Standard,60.88,Action,4/10/2024
28,Canada,Basic,794.73,Romance,10/20/2024
57,Germany,Basic,484.83,Drama,10/14/2024
76,France,Basic,534.51,Horror,4/5/2024
57,USA,Premium,755.48,Horror,10/11/2024
52,Brazil,Basic,68.95,Documentary,6/29/2024
67,Japan,Premium,970.68,Drama,9/29/2024
56,Brazil,Basic,968.85,Comedy,4/23/2024
18,USA,Basic,45.86,Action,1/25/2025
22,Canada,Premium,576.55,Romance,11/17/2024
64,Australia,Standard,639.65,Documentary,8/24/2024
52,UK,Standard,286.91,Horror,5/30/2024
39,Australia,Premium,703.17,Action,12/5/2024
61,Brazil,Standard,169.93,Comedy,10/30/2024
44,Mexico,Premium,883.38,Romance,1/21/2025
25,Australia,Standard,867.65,Action,11/25/2024
63,Canada,Premium,971.14,Drama,12/23/2024
40,Germany,Premium,290.43,Comedy,11/23/2024
33,Brazil,Standard,759.77,Comedy,10/18/2024
79,Australia,Premium,897.65,Drama,3/21/2024
22,Canada,Standard,437.01,Action,4/19/2024
72,Canada,Standard,910.7,Comedy,5/15/2024
35,Japan,Basic,796.62,Documentary,5/11/2024
41,Japan,Premium,848.05,Horror,4/10/2024
52,France,Standard,670.79,Documentary,2/25/2025
53,USA,Premium,967.47,Comedy,12/5/2024
25,Japan,Basic,452.91,Comedy,3/26/2024
77,France,Standard,143.15,Horror,5/30/2024
70,India,Standard,821.31,Horror,10/4/2024
45,Germany,Premium,860.33,Action,3/24/2024
15,UK,Premium,669.17,Drama,9/20/2024
42,Brazil,Premium,462.66,Drama,2/11/2025
26,USA,Standard,465.86,Romance,2/25/2025
72,Japan,Basic,66.5,Action,12/26/2024
60,Japan,Premium,246.67,Sci-Fi,5/12/2024
78,Germany,Premium,890.28,Drama,12/31/2024
79,India,Premium,296.41,Action,11/18/2024
57,Japan,Premium,329.23,Action,2/11/2025
66,Mexico,Basic,107.12,Romance,7/20/2024
43,Brazil,Standard,86.4,Sci-Fi,3/31/2024
61,Mexico,Basic,433.54,Horror,9/3/2024
57,Brazil,Standard,189.95,Comedy,9/7/2024
62,USA,Standard,343.61,Action,11/7/2024
79,France,Basic,589.83,Action,9/28/2024
52,UK,Basic,559.27,Drama,9/23/2024
54,Germany,Basic,629.74,Comedy,1/3/2025
67,France,Standard,838.75,Comedy,11/25/2024
75,Canada,Standard,747.22,Action,5/21/2024
62,UK,Premium,607.28,Romance,8/19/2024
45,UK,Basic,432.35,Romance,11/4/2024
42,India,Premium,38.38,Horror,7/26/2024
77,Germany,Standard,756.93,Drama,8/17/2024
37,Canada,Premium,481.93,Drama,5/27/2024
68,Canada,Standard,59.75,Documentary,5/11/2024
66,France,Basic,585.04,Documentary,10/4/2024
17,UK,Basic,568.9,Documentary,10/7/2024
48,Brazil,Premium,875.73,Comedy,7/8/2024
58,Brazil,Premium,463.05,Horror,11/28/2024
52,Germany,Premium,897.19,Sci-Fi,9/28/2024
74,Brazil,Premium,268.66,Documentary,4/25/2024
68,Brazil,Standard,519.6,Sci-Fi,3/6/2025
44,Mexico,Premium,840.27,Action,7/1/2024
77,France,Standard,371.13,Horror,1/8/2025
57,Germany,Standard,112.11,Documentary,1/21/2025
48,Japan,Premium,717.74,Comedy,9/20/2024
22,Canada,Basic,251.73,Comedy,12/21/2024
67,France,Basic,802.55,Romance,11/22/2024
42,UK,Standard,623.02,Horror,6/16/2024
59,USA,Premium,804.78,Action,5/24/2024
43,USA,Premium,317.05,Drama,10/20/2024
28,Australia,Basic,714,Action,5/15/2024
35,India,Premium,80.54,Action,1/22/2025
54,USA,Basic,737.51,Action,1/16/2025
57,Japan,Standard,277.1,Drama,3/25/2024
65,India,Premium,139.62,Action,1/25/2025
41,USA,Basic,681.74,Comedy,5/19/2024
26,Brazil,Basic,892.85,Documentary,9/9/2024
58,Japan,Basic,514.65,Action,12/25/2024
14,Japan,Premium,194.46,Horror,4/11/2024
29,USA,Standard,723.49,Romance,4/20/2024
58,Mexico,Basic,434.26,Comedy,4/21/2024
40,Canada,Basic,941.37,Romance,8/31/2024
65,France,Standard,498.11,Horror,1/12/2025
78,Mexico,Standard,269.06,Drama,8/13/2024
76,Mexico,Standard,759.65,Action,8/28/2024
54,Germany,Premium,689.13,Comedy,5/19/2024
33,India,Basic,126.82,Drama,5/30/2024
73,Brazil,Premium,429.49,Romance,7/6/2024
37,Canada,Premium,156.68,Drama,8/3/2024
78,USA,Basic,136.91,Documentary,9/18/2024
14,France,Standard,395.01,Sci-Fi,7/5/2024
73,UK,Standard,303.03,Romance,8/1/2024
72,Germany,Standard,734.09,Comedy,4/23/2024
79,Germany,Standard,779.55,Horror,3/2/2025
29,Australia,Basic,555.24,Horror,8/4/2024
73,Japan,Premium,835.49,Sci-Fi,7/15/2024
39,India,Basic,498.06,Romance,12/28/2024
57,UK,Standard,312.12,Sci-Fi,10/24/2024
72,Brazil,Premium,102.81,Action,7/28/2024
69,France,Basic,856.92,Comedy,7/9/2024
17,Japan,Premium,647.29,Documentary,4/27/2024
25,USA,Premium,956.64,Horror,11/18/2024
36,Canada,Basic,252.31,Action,7/22/2024
47,Germany,Premium,341.47,Sci-Fi,5/28/2024
64,Australia,Standard,719.02,Romance,1/7/2025
58,Brazil,Basic,917.42,Sci-Fi,1/23/2025
22,Brazil,Premium,704.25,Sci-Fi,11/19/2024
22,USA,Basic,264.07,Action,4/15/2024
47,Brazil,Basic,271.03,Drama,12/25/2024
20,Canada,Basic,637.39,Drama,10/30/2024
24,Japan,Standard,189.65,Sci-Fi,6/23/2024
16,UK,Standard,717.06,Documentary,2/14/2025
32,Japan,Basic,470.24,Drama,12/17/2024
31,UK,Premium,952.43,Sci-Fi,5/21/2024
14,Australia,Standard,456.91,Horror,8/21/2024
59,UK,Premium,860.39,Documentary,2/12/2025
71,USA,Basic,296.28,Comedy,10/29/2024
46,Brazil,Basic,239.01,Horror,3/15/2024
13,Australia,Basic,363.07,Drama,8/10/2024
54,Canada,Premium,120.4,Drama,7/7/2024
45,Brazil,Premium,876.94,Romance,5/4/2024
14,France,Premium,849.2,Romance,9/24/2024
48,France,Basic,630.33,Horror,1/30/2025
56,Japan,Standard,467.87,Horror,6/24/2024
20,Brazil,Basic,761.03,Comedy,7/29/2024
76,Japan,Premium,910.15,Romance,4/6/2024
15,USA,Standard,740.39,Horror,9/8/2024
64,Brazil,Premium,174.54,Drama,6/30/2024
42,Australia,Basic,432.88,Sci-Fi,8/2/2024
29,Australia,Standard,377.25,Drama,9/28/2024
30,India,Standard,473.87,Comedy,6/24/2024
38,France,Basic,367.88,Action,5/23/2024
67,Brazil,Basic,426.88,Sci-Fi,7/22/2024
32,UK,Basic,646.67,Action,3/16/2024
61,Mexico,Standard,856.45,Romance,10/24/2024
40,France,Basic,219.35,Documentary,3/28/2024
59,Japan,Basic,286.06,Horror,8/25/2024
24,USA,Premium,613.23,Horror,2/25/2025
36,UK,Premium,660.7,Horror,5/28/2024
46,Japan,Premium,197.72,Comedy,12/21/2024
75,Brazil,Basic,397.38,Comedy,6/24/2024
47,France,Basic,91.24,Documentary,4/20/2024
49,USA,Basic,719.27,Drama,4/23/2024
16,UK,Standard,727.64,Romance,3/21/2024
15,Japan,Standard,810.85,Horror,10/3/2024
41,USA,Basic,927.96,Horror,4/28/2024
24,Japan,Standard,210.36,Horror,8/7/2024
37,Canada,Premium,335.96,Drama,1/27/2025
53,Brazil,Premium,168.05,Romance,2/26/2025
